type,status,departure.iataCode,departure.icaoCode,departure.actualTime,arrival.iataCode,arrival.icaoCode,arrival.actualTime
arrival,landed,kgs,lgko,2023-06-12t13:57:00.000,brs,eggd,2023-06-12t15:54:00.000
arrival,landed,bcn,lebl,2023-06-12t14:59:00.000,brs,eggd,2023-06-12t15:47:00.000
arrival,landed,tls,lfbo,2023-06-12t15:18:00.000,brs,eggd,2023-06-12t15:43:00.000
arrival,landed,pmi,lepa,2023-06-12t14:57:00.000,brs,eggd,2023-06-12t16:02:00.000
arrival,landed,rho,lgrp,2023-06-12t14:13:00.000,brs,eggd,2023-06-12t16:19:00.000
arrival,landed,krk,epkk,2023-06-12t14:34:00.000,brs,eggd,2023-06-12t15:56:00.000
arrival,landed,alc,leal,2023-06-12t14:44:00.000,brs,eggd,2023-06-12t15:50:00.000
arrival,landed,wmi,epmo,2023-06-12t15:17:00.000,brs,eggd,2023-06-12t16:29:00.000
arrival,landed,jtr,lgsr,2023-06-12t14:34:00.000,brs,eggd,2023-06-12t16:26:00.000
arrival,landed,noc,eikn,2023-06-12t15:52:00.000,brs,eggd,2023-06-12t17:22:00.000
arrival,landed,ory,lfpo,2023-06-12t17:33:00.000,brs,eggd,2023-06-12t17:27:00.000
arrival,landed,pfo,lcph,2023-06-12t15:01:00.000,brs,eggd,2023-06-12t17:37:00.000
arrival,landed,wro,epwr,2023-06-12t17:11:00.000,brs,eggd,2023-06-12t18:04:00.000
arrival,landed,ber,eddb,2023-06-12t17:51:00.000,brs,eggd,2023-06-12t18:26:00.000
arrival,landed,nte,lfrs,2023-06-12t18:34:00.000,brs,eggd,2023-06-12t18:30:00.000
arrival,landed,fco,lirf,2023-06-12t17:26:00.000,brs,eggd,2023-06-12t18:43:00.000
arrival,landed,dub,eidw,2023-06-12t18:02:00.000,brs,eggd,2023-06-12t18:49:00.000
arrival,landed,ibz,leib,2023-06-12t17:49:00.000,brs,eggd,2023-06-12t18:55:00.000
arrival,landed,ork,eick,2023-06-12t18:26:00.000,brs,eggd,2023-06-12t19:29:00.000
arrival,landed,abz,egpd,2023-06-12t18:31:00.000,brs,eggd,2023-06-12t20:09:00.000
arrival,landed,edi,egph,2023-06-12t19:39:00.000,brs,eggd,2023-06-12t20:41:00.000
arrival,landed,bcn,lebl,2023-06-12t19:40:00.000,brs,eggd,2023-06-12t20:28:00.000
arrival,landed,ams,eham,2023-06-12t23:12:00.000,brs,eggd,2023-06-12t23:07:00.000
arrival,landed,lpa,gclp,2023-06-12t19:35:00.000,brs,eggd,2023-06-12t23:18:00.000
arrival,landed,lca,lclk,2023-06-12t20:39:00.000,brs,eggd,2023-06-12t23:21:00.000
arrival,landed,rak,gmmx,2023-06-12t21:20:00.000,brs,eggd,2023-06-13t00:16:00.000
arrival,landed,mla,lmml,2023-06-12t22:27:00.000,brs,eggd,2023-06-13t00:31:00.000
arrival,landed,cdg,lfpg,2023-06-12t15:22:00.000,brs,eggd,2023-06-12t15:15:00.000
arrival,landed,dlm,ltbs,2023-06-12t16:06:00.000,brs,eggd,2023-06-12t18:08:00.000
arrival,landed,lbg,lfpb,2023-06-12t08:56:00.000,brs,eggd,2023-06-12t08:53:00.000
arrival,landed,edi,egph,2023-06-12t19:37:00.000,brs,eggd,2023-06-12t20:34:00.000
arrival,landed,lpa,gclp,2023-06-12t22:58:00.000,brs,eggd,2023-06-13t02:41:00.000
arrival,landed,bud,lhbp,2023-06-13t06:10:00.000,brs,eggd,2023-06-13t07:36:00.000
arrival,landed,opo,lppr,2023-06-13t07:17:00.000,brs,eggd,2023-06-13t09:02:00.000
arrival,landed,ams,eham,2023-06-13t08:41:00.000,brs,eggd,2023-06-13t08:37:00.000
arrival,landed,ory,lfpo,2023-06-13t08:39:00.000,brs,eggd,2023-06-13t08:40:00.000
arrival,landed,dub,eidw,2023-06-13t08:49:00.000,brs,eggd,2023-06-13t09:30:00.000
arrival,landed,fra,eddf,2023-06-13t08:30:00.000,brs,eggd,2023-06-13t08:43:00.000
arrival,landed,bcn,lebl,2023-06-13t08:22:00.000,brs,eggd,2023-06-13t09:12:00.000
arrival,landed,fao,lpfr,2023-06-13t07:29:00.000,brs,eggd,2023-06-13t09:50:00.000
arrival,landed,bfs,egaa,2023-06-13t08:59:00.000,brs,eggd,2023-06-13t09:53:00.000
arrival,landed,gla,egpf,2023-06-13t09:01:00.000,brs,eggd,2023-06-13t09:56:00.000
arrival,landed,edi,egph,2023-06-13t08:53:00.000,brs,eggd,2023-06-13t09:47:00.000
arrival,landed,ams,eham,2023-06-13t10:25:00.000,brs,eggd,2023-06-13t10:20:00.000
arrival,landed,cdg,lfpg,2023-06-13t10:31:00.000,brs,eggd,2023-06-13t10:30:00.000
arrival,landed,nce,lfmn,2023-06-13t10:23:00.000,brs,eggd,2023-06-13t11:09:00.000
arrival,landed,agp,lemg,2023-06-13t10:47:00.000,brs,eggd,2023-06-13t12:00:00.000
arrival,landed,gro,lege,2023-06-13t11:59:00.000,brs,eggd,2023-06-13t12:38:00.000
arrival,landed,fao,lpfr,2023-06-13t09:50:00.000,brs,eggd,2023-06-13t12:12:00.000
arrival,landed,pmi,lepa,2023-06-13t11:29:00.000,brs,eggd,2023-06-13t12:27:00.000
arrival,landed,fco,lirf,2023-06-13t11:33:00.000,brs,eggd,2023-06-13t12:50:00.000
arrival,landed,reu,lers,2023-06-13t11:58:00.000,brs,eggd,2023-06-13t12:42:00.000
arrival,landed,rmu,lemi,2023-06-13t11:19:00.000,brs,eggd,2023-06-13t12:31:00.000
arrival,landed,nap,lirn,2023-06-13t11:23:00.000,brs,eggd,2023-06-13t13:03:00.000
arrival,landed,mah,lemh,2023-06-13t11:41:00.000,brs,eggd,2023-06-13t12:57:00.000
arrival,landed,bgy,lime,2023-06-13t12:04:00.000,brs,eggd,2023-06-13t12:47:00.000
arrival,landed,gib,lxgb,2023-06-13t11:23:00.000,brs,eggd,2023-06-13t12:53:00.000
arrival,landed,pmi,lepa,2023-06-13t12:04:00.000,brs,eggd,2023-06-13t13:10:00.000
arrival,landed,ams,eham,2023-06-13t13:16:00.000,brs,eggd,2023-06-13t13:07:00.000
arrival,landed,kun,eyka,2023-06-13t13:23:00.000,brs,eggd,2023-06-13t14:07:00.000
arrival,landed,gci,egjb,2023-06-13t12:50:00.000,brs,eggd,2023-06-13t13:29:00.000
arrival,landed,bfs,egaa,2023-06-13t12:42:00.000,brs,eggd,2023-06-13t13:32:00.000
arrival,landed,inv,egpe,2023-06-13t13:27:00.000,brs,eggd,2023-06-13t14:31:00.000
arrival,landed,bcn,lebl,2023-06-13t14:09:00.000,brs,eggd,2023-06-13t14:59:00.000
arrival,landed,jsi,lgsk,2023-06-13t13:03:00.000,brs,eggd,2023-06-13t14:27:00.000
arrival,landed,jtr,lgsr,2023-06-13t13:04:00.000,brs,eggd,2023-06-13t14:55:00.000
arrival,landed,otp,lrop,2023-06-13t13:46:00.000,brs,eggd,2023-06-13t14:50:00.000
arrival,landed,agp,lemg,2023-06-13t14:31:00.000,brs,eggd,2023-06-13t15:46:00.000
arrival,landed,kgs,lgko,2023-06-13t13:27:00.000,brs,eggd,2023-06-13t15:35:00.000
arrival,landed,dub,eidw,2023-06-13t14:21:00.000,brs,eggd,2023-06-13t15:17:00.000
arrival,landed,tfs,gcts,2023-06-13t11:10:00.000,brs,eggd,2023-06-13t15:11:00.000
arrival,landed,ams,eham,2023-06-13t15:34:00.000,brs,eggd,2023-06-13t15:30:00.000
arrival,landed,tls,lfbo,2023-06-13t15:26:00.000,brs,eggd,2023-06-13t15:50:00.000
arrival,landed,pmi,lepa,2023-06-13t15:06:00.000,brs,eggd,2023-06-13t16:11:00.000
arrival,landed,edi,egph,2023-06-13t14:41:00.000,brs,eggd,2023-06-13t15:37:00.000
arrival,landed,puy,ldpl,2023-06-13t15:31:00.000,brs,eggd,2023-06-13t16:40:00.000
arrival,landed,alc,leal,2023-06-13t15:30:00.000,brs,eggd,2023-06-13t16:43:00.000
arrival,landed,ace,gcrr,2023-06-13t13:10:00.000,brs,eggd,2023-06-13t16:46:00.000
arrival,landed,rho,lgrp,2023-06-13t14:28:00.000,brs,eggd,2023-06-13t16:51:00.000
arrival,landed,alc,leal,2023-06-13t15:15:00.000,brs,eggd,2023-06-13t16:27:00.000
arrival,landed,cdg,lfpg,2023-06-13t16:35:00.000,brs,eggd,2023-06-13t16:33:00.000
arrival,landed,ams,eham,2023-06-13t17:03:00.000,brs,eggd,2023-06-13t16:54:00.000
arrival,landed,fra,eddf,2023-06-13t17:29:00.000,brs,eggd,2023-06-13t17:44:00.000
arrival,landed,lca,lclk,2023-06-13t16:01:00.000,brs,eggd,2023-06-13t18:41:00.000
arrival,landed,edi,egph,2023-06-13t17:06:00.000,brs,eggd,2023-06-13t18:02:00.000
arrival,landed,bod,lfbd,2023-06-13t17:57:00.000,brs,eggd,2023-06-13t18:10:00.000
arrival,landed,dub,eidw,2023-06-13t18:09:00.000,brs,eggd,2023-06-13t18:51:00.000
arrival,landed,fao,lpfr,2023-06-13t16:57:00.000,brs,eggd,2023-06-13t19:21:00.000
arrival,landed,vce,lipz,2023-06-13t18:02:00.000,brs,eggd,2023-06-13t19:01:00.000
arrival,landed,bfs,egaa,2023-06-13t18:34:00.000,brs,eggd,2023-06-13t19:25:00.000
arrival,landed,mah,lemh,2023-06-13t18:24:00.000,brs,eggd,2023-06-13t19:36:00.000
arrival,landed,agp,lemg,2023-06-13t17:28:00.000,brs,eggd,2023-06-13t18:47:00.000
arrival,landed,ams,eham,2023-06-13t19:46:00.000,brs,eggd,2023-06-13t19:42:00.000
arrival,landed,ork,eick,2023-06-13t18:02:00.000,brs,eggd,2023-06-13t19:06:00.000
arrival,landed,gla,egpf,2023-06-13t18:25:00.000,brs,eggd,2023-06-13t19:17:00.000
arrival,landed,ory,lfpo,2023-06-13t20:00:00.000,brs,eggd,2023-06-13t20:02:00.000
arrival,landed,vce,lipz,2023-06-13t20:11:00.000,brs,eggd,2023-06-13t21:11:00.000
arrival,landed,edi,egph,2023-06-13t19:44:00.000,brs,eggd,2023-06-13t20:40:00.000
arrival,landed,kgs,lgko,2023-06-13t20:41:00.000,brs,eggd,2023-06-13t22:33:00.000
arrival,landed,edi,egph,2023-06-13t21:53:00.000,brs,eggd,2023-06-13t22:48:00.000
arrival,landed,zth,lgza,2023-06-13t21:08:00.000,brs,eggd,2023-06-13t22:29:00.000
arrival,landed,ace,gcrr,2023-06-13t19:33:00.000,brs,eggd,2023-06-13t23:04:00.000
arrival,landed,mad,lemd,2023-06-13t22:07:00.000,brs,eggd,2023-06-13t22:56:00.000
arrival,landed,psa,lirp,2023-06-13t21:56:00.000,brs,eggd,2023-06-13t22:53:00.000
arrival,landed,dlm,ltbs,2023-06-13t21:16:00.000,brs,eggd,2023-06-13t23:32:00.000
arrival,landed,jer,egjj,2023-06-13t07:17:00.000,brs,eggd,2023-06-13t08:01:00.000
arrival,landed,mpl,lfmt,2023-06-13t11:19:00.000,brs,eggd,2023-06-13t12:16:00.000
arrival,landed,pmi,lepa,2023-06-13t13:09:00.000,brs,eggd,2023-06-13t14:11:00.000
arrival,landed,jer,egjj,2023-06-13t18:09:00.000,brs,eggd,2023-06-13t18:53:00.000
arrival,landed,gla,egpf,2023-06-13t23:00:00.000,brs,eggd,2023-06-13t23:53:00.000
arrival,landed,rix,evra,2023-06-13t23:45:00.000,brs,eggd,2023-06-14t00:14:00.000
arrival,landed,tfs,gcts,2023-06-13t19:47:00.000,brs,eggd,2023-06-13t23:33:00.000
arrival,landed,opo,lppr,2023-06-13t21:34:00.000,brs,eggd,2023-06-13t23:18:00.000
arrival,landed,bcn,lebl,2023-06-13t22:33:00.000,brs,eggd,2023-06-13t23:21:00.000
arrival,landed,dub,eidw,2023-06-13t23:36:00.000,brs,eggd,2023-06-14t00:17:00.000
arrival,landed,ssh,hesh,2023-06-13t21:46:00.000,brs,eggd,2023-06-14t01:27:00.000
arrival,landed,alc,leal,2023-06-14t00:22:00.000,brs,eggd,2023-06-14t01:35:00.000
arrival,landed,rho,lgrp,2023-06-13t23:32:00.000,brs,eggd,2023-06-14t01:40:00.000
arrival,landed,tfs,gcts,2023-06-13t21:41:00.000,brs,eggd,2023-06-14t01:22:00.000
arrival,landed,hrg,hegn,2023-06-13t22:45:00.000,brs,eggd,2023-06-14t02:17:00.000
arrival,landed,ayt,ltai,2023-06-13t23:51:00.000,brs,eggd,2023-06-14t02:02:00.000
arrival,landed,ayt,ltai,2023-06-14t00:24:00.000,brs,eggd,2023-06-14t02:38:00.000
arrival,landed,dlm,ltbs,2023-06-14t00:07:00.000,brs,eggd,2023-06-14t02:08:00.000
arrival,landed,sid,gvac,2023-06-13t19:26:00.000,brs,eggd,2023-06-14t02:41:00.000
arrival,landed,krk,epkk,2023-06-14t06:09:00.000,brs,eggd,2023-06-14t07:23:00.000
arrival,landed,alc,leal,2023-06-14t06:09:00.000,brs,eggd,2023-06-14t07:19:00.000
arrival,landed,dub,eidw,2023-06-14t07:01:00.000,brs,eggd,2023-06-14t07:52:00.000
arrival,landed,gci,egjb,2023-06-14t07:26:00.000,brs,eggd,2023-06-14t08:07:00.000
arrival,landed,ams,eham,2023-06-14t08:41:00.000,brs,eggd,2023-06-14t08:36:00.000
arrival,landed,ory,lfpo,2023-06-14t08:51:00.000,brs,eggd,2023-06-14t08:51:00.000
arrival,landed,dub,eidw,2023-06-14t09:05:00.000,brs,eggd,2023-06-14t09:49:00.000
arrival,landed,ncl,egnt,2023-06-14t08:38:00.000,brs,eggd,2023-06-14t09:22:00.000
arrival,landed,bcn,lebl,2023-06-14t08:21:00.000,brs,eggd,2023-06-14t09:15:00.000
arrival,landed,bfs,egaa,2023-06-14t08:53:00.000,brs,eggd,2023-06-14t09:44:00.000
arrival,landed,gla,egpf,2023-06-14t09:18:00.000,brs,eggd,2023-06-14t10:13:00.000
arrival,landed,edi,egph,2023-06-14t09:03:00.000,brs,eggd,2023-06-14t10:01:00.000
arrival,landed,ams,eham,2023-06-14t10:05:00.000,brs,eggd,2023-06-14t09:58:00.000
arrival,landed,cdg,lfpg,2023-06-14t10:30:00.000,brs,eggd,2023-06-14t10:31:00.000
arrival,landed,gdn,epgd,2023-06-14t09:45:00.000,brs,eggd,2023-06-14t10:57:00.000
arrival,landed,vrn,lipx,2023-06-14t09:50:00.000,brs,eggd,2023-06-14t10:41:00.000
arrival,landed,pmi,lepa,2023-06-14t10:43:00.000,brs,eggd,2023-06-14t11:54:00.000
arrival,landed,vce,lipz,2023-06-14t10:53:00.000,brs,eggd,2023-06-14t11:58:00.000
arrival,landed,mah,lemh,2023-06-14t10:52:00.000,brs,eggd,2023-06-14t12:07:00.000
arrival,landed,psa,lirp,2023-06-14t11:19:00.000,brs,eggd,2023-06-14t12:19:00.000
arrival,landed,mrs,lfml,2023-06-14t11:05:00.000,brs,eggd,2023-06-14t11:50:00.000
arrival,landed,agp,lemg,2023-06-14t11:23:00.000,brs,eggd,2023-06-14t12:47:00.000
arrival,landed,dub,eidw,2023-06-14t12:05:00.000,brs,eggd,2023-06-14t12:55:00.000
arrival,landed,agp,lemg,2023-06-14t11:58:00.000,brs,eggd,2023-06-14t13:18:00.000
arrival,landed,dbv,lddu,2023-06-14t10:48:00.000,brs,eggd,2023-06-14t12:30:00.000
arrival,landed,ibz,leib,2023-06-14t11:30:00.000,brs,eggd,2023-06-14t12:38:00.000
arrival,landed,opo,lppr,2023-06-14t11:09:00.000,brs,eggd,2023-06-14t12:52:00.000
arrival,landed,ams,eham,2023-06-14t13:23:00.000,brs,eggd,2023-06-14t13:14:00.000
arrival,landed,bfs,egaa,2023-06-14t12:14:00.000,brs,eggd,2023-06-14t13:03:00.000
arrival,landed,cfu,lgkr,2023-06-14t12:17:00.000,brs,eggd,2023-06-14t13:31:00.000
arrival,landed,alc,leal,2023-06-14t12:15:00.000,brs,eggd,2023-06-14t13:35:00.000
arrival,landed,pvk,lgpz,2023-06-14t12:35:00.000,brs,eggd,2023-06-14t13:54:00.000
arrival,landed,cfu,lgkr,2023-06-14t12:47:00.000,brs,eggd,2023-06-14t13:58:00.000
arrival,landed,ams,eham,2023-06-14t14:10:00.000,brs,eggd,2023-06-14t14:07:00.000
arrival,landed,gro,lege,2023-06-14t13:17:00.000,brs,eggd,2023-06-14t14:10:00.000
arrival,landed,gla,egpf,2023-06-14t13:33:00.000,brs,eggd,2023-06-14t14:28:00.000
arrival,landed,zth,lgza,2023-06-14t13:35:00.000,brs,eggd,2023-06-14t15:12:00.000
arrival,landed,agp,lemg,2023-06-14t13:31:00.000,brs,eggd,2023-06-14t14:53:00.000
arrival,landed,tfs,gcts,2023-06-14t11:16:00.000,brs,eggd,2023-06-14t14:59:00.000
arrival,landed,cph,ekch,2023-06-14t14:22:00.000,brs,eggd,2023-06-14t15:03:00.000
arrival,landed,fue,gcfv,2023-06-14t11:35:00.000,brs,eggd,2023-06-14t15:08:00.000
arrival,landed,dub,eidw,2023-06-14t14:19:00.000,brs,eggd,2023-06-14t15:15:00.000
arrival,landed,tfs,gcts,2023-06-14t11:57:00.000,brs,eggd,2023-06-14t15:38:00.000
arrival,landed,nce,lfmn,2023-06-14t15:03:00.000,brs,eggd,2023-06-14t15:53:00.000
arrival,landed,tls,lfbo,2023-06-14t15:05:00.000,brs,eggd,2023-06-14t15:33:00.000
arrival,landed,pmi,lepa,2023-06-14t14:57:00.000,brs,eggd,2023-06-14t16:08:00.000
arrival,landed,lpa,gclp,2023-06-14t12:06:00.000,brs,eggd,2023-06-14t15:44:00.000
arrival,landed,rho,lgrp,2023-06-14t13:40:00.000,brs,eggd,2023-06-14t15:50:00.000
arrival,landed,ibz,leib,2023-06-14t15:17:00.000,brs,eggd,2023-06-14t16:29:00.000
arrival,landed,jer,egjj,2023-06-14t15:34:00.000,brs,eggd,2023-06-14t16:18:00.000
arrival,landed,bzr,lfmu,2023-06-14t16:01:00.000,brs,eggd,2023-06-14t16:43:00.000
arrival,landed,rho,lgrp,2023-06-14t14:56:00.000,brs,eggd,2023-06-14t17:17:00.000
arrival,landed,fra,eddf,2023-06-14t16:43:00.000,brs,eggd,2023-06-14t17:05:00.000
arrival,landed,alc,leal,2023-06-14t16:41:00.000,brs,eggd,2023-06-14t17:58:00.000
arrival,landed,cdg,lfpg,2023-06-14t17:40:00.000,brs,eggd,2023-06-14t17:33:00.000
arrival,landed,ayt,ltai,2023-06-14t15:13:00.000,brs,eggd,2023-06-14t17:39:00.000
arrival,landed,mxp,limc,2023-06-14t17:07:00.000,brs,eggd,2023-06-14t17:47:00.000
arrival,landed,inv,egpe,2023-06-14t17:12:00.000,brs,eggd,2023-06-14t18:18:00.000
arrival,landed,tfs,gcts,2023-06-14t14:11:00.000,brs,eggd,2023-06-14t17:50:00.000
arrival,landed,zrh,lszh,2023-06-14t17:17:00.000,brs,eggd,2023-06-14t17:54:00.000
arrival,landed,pmi,lepa,2023-06-14t17:49:00.000,brs,eggd,2023-06-14t19:07:00.000
arrival,landed,pfo,lcph,2023-06-14t15:34:00.000,brs,eggd,2023-06-14t18:23:00.000
arrival,landed,dub,eidw,2023-06-14t18:27:00.000,brs,eggd,2023-06-14t19:26:00.000
arrival,landed,bfs,egaa,2023-06-14t17:59:00.000,brs,eggd,2023-06-14t18:45:00.000
arrival,landed,mad,lemd,2023-06-14t17:41:00.000,brs,eggd,2023-06-14t18:29:00.000
arrival,landed,bhd,egac,2023-06-14t18:05:00.000,brs,eggd,2023-06-14t18:54:00.000
arrival,landed,fao,lpfr,2023-06-14t17:15:00.000,brs,eggd,2023-06-14t19:32:00.000
arrival,landed,ams,eham,2023-06-14t18:51:00.000,brs,eggd,2023-06-14t18:49:00.000
arrival,landed,ork,eick,2023-06-14t18:04:00.000,brs,eggd,2023-06-14t19:03:00.000
arrival,landed,fco,lirf,2023-06-14t18:10:00.000,brs,eggd,2023-06-14t19:39:00.000
arrival,landed,edi,egph,2023-06-14t18:50:00.000,brs,eggd,2023-06-14t19:43:00.000
arrival,landed,lis,lppt,2023-06-14t17:39:00.000,brs,eggd,2023-06-14t19:51:00.000
arrival,landed,ams,eham,2023-06-14t19:34:00.000,brs,eggd,2023-06-14t19:28:00.000
arrival,landed,abz,egpd,2023-06-14t18:13:00.000,brs,eggd,2023-06-14t19:17:00.000
arrival,landed,ory,lfpo,2023-06-14t19:47:00.000,brs,eggd,2023-06-14t19:47:00.000
arrival,landed,rze,eprz,2023-06-14t18:09:00.000,brs,eggd,2023-06-14t19:35:00.000
arrival,landed,bcn,lebl,2023-06-14t18:55:00.000,brs,eggd,2023-06-14t19:54:00.000
arrival,landed,edi,egph,2023-06-14t19:32:00.000,brs,eggd,2023-06-14t20:25:00.000
arrival,landed,ace,gcrr,2023-06-14t17:47:00.000,brs,eggd,2023-06-14t21:24:00.000
arrival,landed,zth,lgza,2023-06-14t20:56:00.000,brs,eggd,2023-06-14t22:23:00.000
arrival,landed,ncl,egnt,2023-06-14t22:25:00.000,brs,eggd,2023-06-14t23:12:00.000
arrival,landed,gla,egpf,2023-06-14t22:25:00.000,brs,eggd,2023-06-14t23:17:00.000
arrival,landed,ibz,leib,2023-06-14t22:09:00.000,brs,eggd,2023-06-14t23:22:00.000
arrival,landed,pfo,lcph,2023-06-14t19:56:00.000,brs,eggd,2023-06-14t22:39:00.000
arrival,landed,fue,gcfv,2023-06-14t19:24:00.000,brs,eggd,2023-06-14t22:50:00.000
arrival,landed,cgn,eddk,2023-06-14t23:28:00.000,brs,eggd,2023-06-14t23:38:00.000
arrival,landed,fao,lpfr,2023-06-14t20:49:00.000,brs,eggd,2023-06-14t23:09:00.000
arrival,landed,fue,gcfv,2023-06-14t20:06:00.000,brs,eggd,2023-06-14t23:31:00.000
arrival,landed,bcn,lebl,2023-06-14t23:08:00.000,brs,eggd,2023-06-15t00:00:00.000
arrival,landed,efl,lgkf,2023-06-14t23:35:00.000,brs,eggd,2023-06-15t00:51:00.000
arrival,landed,her,lgir,2023-06-14t22:40:00.000,brs,eggd,2023-06-15t00:38:00.000
arrival,landed,fao,lpfr,2023-06-14t22:47:00.000,brs,eggd,2023-06-15t01:01:00.000
arrival,landed,lca,lclk,2023-06-14t22:33:00.000,brs,eggd,2023-06-15t01:24:00.000
arrival,landed,ltn,eggw,2023-06-14t18:45:00.000,brs,eggd,2023-06-14t19:22:00.000
arrival,landed,alc,leal,2023-06-15t00:30:00.000,brs,eggd,2023-06-15t01:47:00.000
arrival,landed,pfo,lcph,2023-06-14t22:34:00.000,brs,eggd,2023-06-15t01:12:00.000
arrival,landed,ssh,hesh,2023-06-14t21:42:00.000,brs,eggd,2023-06-15t01:16:00.000
arrival,landed,dlm,ltbs,2023-06-14t23:29:00.000,brs,eggd,2023-06-15t01:34:00.000
arrival,landed,ath,lgav,2023-06-15t00:52:00.000,brs,eggd,2023-06-15t02:24:00.000
arrival,landed,ayt,ltai,2023-06-15t00:16:00.000,brs,eggd,2023-06-15t02:40:00.000
arrival,landed,kgs,lgko,2023-06-15t00:35:00.000,brs,eggd,2023-06-15t02:29:00.000
arrival,landed,cgn,eddk,2023-06-15t06:41:00.000,brs,eggd,2023-06-15t06:56:00.000
arrival,landed,alc,leal,2023-06-15t06:14:00.000,brs,eggd,2023-06-15t07:29:00.000
arrival,landed,poz,eppo,2023-06-15t06:24:00.000,brs,eggd,2023-06-15t07:25:00.000
arrival,landed,dub,eidw,2023-06-15t06:57:00.000,brs,eggd,2023-06-15t07:49:00.000
arrival,landed,fao,lpfr,2023-06-15t06:09:00.000,brs,eggd,2023-06-15t08:30:00.000
arrival,landed,ams,eham,2023-06-15t08:58:00.000,brs,eggd,2023-06-15t08:47:00.000
arrival,landed,ory,lfpo,2023-06-15t08:39:00.000,brs,eggd,2023-06-15t08:39:00.000
arrival,landed,fra,eddf,2023-06-15t08:36:00.000,brs,eggd,2023-06-15t08:54:00.000
arrival,landed,bcn,lebl,2023-06-15t07:58:00.000,brs,eggd,2023-06-15t08:58:00.000
arrival,landed,dub,eidw,2023-06-15t08:36:00.000,brs,eggd,2023-06-15t09:18:00.000
arrival,landed,bfs,egaa,2023-06-15t08:45:00.000,brs,eggd,2023-06-15t09:35:00.000
arrival,landed,gla,egpf,2023-06-15t09:07:00.000,brs,eggd,2023-06-15t10:00:00.000
arrival,landed,edi,egph,2023-06-15t08:51:00.000,brs,eggd,2023-06-15t09:46:00.000
arrival,landed,ams,eham,2023-06-15t10:11:00.000,brs,eggd,2023-06-15t10:11:00.000
arrival,landed,cdg,lfpg,2023-06-15t10:28:00.000,brs,eggd,2023-06-15t10:26:00.000
arrival,landed,ams,eham,2023-06-15t11:03:00.000,brs,eggd,2023-06-15t11:00:00.000
arrival,landed,egc,lfbe,2023-06-15t10:39:00.000,brs,eggd,2023-06-15t11:04:00.000
arrival,landed,pmi,lepa,2023-06-15t10:06:00.000,brs,eggd,2023-06-15t11:21:00.000
arrival,landed,reu,lers,2023-06-15t10:53:00.000,brs,eggd,2023-06-15t11:55:00.000
arrival,landed,mrs,lfml,2023-06-15t10:59:00.000,brs,eggd,2023-06-15t11:46:00.000
arrival,landed,tls,lfbo,2023-06-15t10:56:00.000,brs,eggd,2023-06-15t11:30:00.000
arrival,landed,agp,lemg,2023-06-15t10:23:00.000,brs,eggd,2023-06-15t11:51:00.000
arrival,landed,rmu,lemi,2023-06-15t10:42:00.000,brs,eggd,2023-06-15t12:06:00.000
arrival,landed,lig,lfbl,2023-06-15t11:45:00.000,brs,eggd,2023-06-15t12:14:00.000
arrival,landed,noc,eikn,2023-06-15t11:03:00.000,brs,eggd,2023-06-15t11:59:00.000
arrival,landed,spu,ldsp,2023-06-15t10:33:00.000,brs,eggd,2023-06-15t12:03:00.000
arrival,landed,agp,lemg,2023-06-15t11:08:00.000,brs,eggd,2023-06-15t12:33:00.000
arrival,landed,psa,lirp,2023-06-15t11:57:00.000,brs,eggd,2023-06-15t13:00:00.000
arrival,landed,ber,eddb,2023-06-15t11:43:00.000,brs,eggd,2023-06-15t12:23:00.000
arrival,landed,fco,lirf,2023-06-15t10:48:00.000,brs,eggd,2023-06-15t12:18:00.000
arrival,landed,fao,lpfr,2023-06-15t09:59:00.000,brs,eggd,2023-06-15t12:28:00.000
arrival,landed,nap,lirn,2023-06-15t11:21:00.000,brs,eggd,2023-06-15t13:04:00.000
arrival,landed,gib,lxgb,2023-06-15t11:09:00.000,brs,eggd,2023-06-15t12:38:00.000
arrival,landed,pmi,lepa,2023-06-15t11:59:00.000,brs,eggd,2023-06-15t13:08:00.000
arrival,landed,ams,eham,2023-06-15t13:15:00.000,brs,eggd,2023-06-15t13:12:00.000
arrival,landed,efl,lgkf,2023-06-15t12:35:00.000,brs,eggd,2023-06-15t13:51:00.000
arrival,landed,mla,lmml,2023-06-15t11:57:00.000,brs,eggd,2023-06-15t14:11:00.000
arrival,landed,mla,lmml,2023-06-15t12:03:00.000,brs,eggd,2023-06-15t14:15:00.000
arrival,landed,gci,egjb,2023-06-15t13:00:00.000,brs,eggd,2023-06-15t13:42:00.000
arrival,landed,efl,lgkf,2023-06-15t12:52:00.000,brs,eggd,2023-06-15t14:07:00.000
arrival,landed,edi,egph,2023-06-15t13:06:00.000,brs,eggd,2023-06-15t13:59:00.000
arrival,landed,bod,lfbd,2023-06-15t13:38:00.000,brs,eggd,2023-06-15t13:55:00.000
arrival,landed,cfu,lgkr,2023-06-15t13:58:00.000,brs,eggd,2023-06-15t14:56:00.000
arrival,landed,dbv,lddu,2023-06-15t12:47:00.000,brs,eggd,2023-06-15t14:29:00.000
arrival,landed,zth,lgza,2023-06-15t13:10:00.000,brs,eggd,2023-06-15t14:34:00.000
arrival,landed,wro,epwr,2023-06-15t13:52:00.000,brs,eggd,2023-06-15t14:52:00.000
